0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,TEXT
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,clear TO CROSS GIBER intersect AT flightlevel.duringdescent captain south flightmanagementcomputer show ON verticalnavigation PATH TO cross.firstofficer south flightmanagementcomputer WENT BLANK.WE believe THAT cause verticalnavigation PATH ERROR.aircraft level OFF AT flightlevel.BY THE TIME WE CAUGHT THAT WE miss THE cross.complacent WITH THE GLASS environ AND deal WITH A mechanicalproblem lead ME TO ASSUME THAT BECAUSE THE aircraft HAD BEEN ON THE verticalnavigation PATH THROUGHOUT THE descend I DID NOT CATCH THE EARLY leveloff firsttime IN MY _ year OF GLASS THAT HAS happen.I WILL goback TO MY OLD vigil OF MY preglass day TO AVOID THIS happen AGAIN.
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,land WITH FUEL IN auxiliarytank.WE rare HAVE auxiliaryfuel onboard AND THE locate OF gauge make IT DIFFICULT TO SCAN WITH NORMAL instrument crosscheck.I HAVE include auxiliarytank IN MY NORMAL instrument AND FUEL crosscheck EVEN IF I DON T HAVE auxiliaryfuel onboard TO PREVENT IT FROM happen AGAIN.THE inboundaircraft WAS LATE WE HAD A wheelsup TIME TO MAKE.I AM go TO TRY NOT TO LET MYSELF FEEL rush IN THOSE SITS.
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,UPON arrive IN ZZZ ON february _ WERE notify OF aircraft SWAP FOR roundtrip flight TO lga airport.ground TIME FROM blockin TO schedule depart WAS _ minute.accomplish require preflight activity ON aircraft XYZ include consult minimumequipmentlist FOR procedure FOR inoperative PRIMARY AND second RADIO RACK cool fan.minimumequipmentlist indicate NO LIVE animal allow IN CARGO bin.groundcrew mistake load sever SMALL dog IN forwardcargo BIN DID NOT NOTIFY US THAT THEY HAD DONE SO.loadcloseout MESSAGE normal indicate WHEN LIVE animal ARE IN bin BUT DUE TO minimumequipmentlist THIS MESSAGE WAS NOT ON CLOSEOUT.UNAWARE WE depart FOR lga airport.DURING climb THROUGH flightlevel receive selectivecalling FROM DISPATCH.notify US WE HAD TO RETURN DUE TO dog load IN BIN.descend TO _ feet AND hurry BACK TO ZZZ.totaltime AIRBORNE WAS _ minute.outsideairtemperature AT TIME OF depart WAS _ degree C.notify passenger regard divers AND determine dog WERE travel WITHOUT ESCORT.UPON arrive person inspect ALL animal AND FOUND THEM TO BE FINE WITH NO APPARENT effect.refuel unload dog AND AGAIN depart FOR lga airport.BELIEVE SCHEDULE pressure MAY HAVE contribute TO THIS INCIDENT.
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,I AM NEW TO THE ORLANDO AREA AND STILL get acquaint WITH THE classb AIRSPACE.I WAS do A discover flight WITH A studentpilot AND TOLD HER TO FLY TO THE right OF THAT INTERSTATE.THAT INTERSTATE IS A SHELF BOUNDARY FOR THE classb AIRSPACE.WHILE I WAS check MY orl airport TAC THE INTERSTATE SPLIT AND SHE follow THE on go east.be NEW TO THE AREA I DID NOT immediate REALIZE WE HAD veer OFF COURSE.I discover THE problem A shorttime afterward AND immediate correct TO getback ON COURSE AND AWAY FROM classb AIRSPACE.HAZE WAS ALSO A contribute FACTOR.THE BOUNDARY be define BY A MAZE OF road make IT A BIT MORE confuse.
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,I WAS reposition A CESSNA _ FROM A HANGAR TO ANOTHER HANGAR FOR THE PURPOSE OF maintain.AS I approach THE maintenancehangar I notice THAT I WOULD HAVE TO GO IN between _ park airplane.AS I WAS approach THE _ airplane MY left WINGLET contact THE right AILERON OF THE park _.
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,WE depart ckb airport AND UPON gearretraction WE receive A GEAR disagree warn A nosegear doorwarning A WOW INPUT CAUTION AND A steer inoperative CAUTION MESSAGE.WE RAN THE checklist AND GOT THE GEAR DOWN AND LOCK.WE declare AN emergency return AND land uneventful.THE mechanic LATER TOLD US THAT THE problem WAS WITH A SEAL IN THE NOSE STRUT THAT prevent THE nosegear FROM retract.
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AFTER takeoff DURING FLAP retract THE FLAP FAIL CAUTION MSG appear ON THE engineindicationandcrewalertingsystem.THE flap WERE AT _ degree WHILE THE FLAP LEVER WAS AT _ degree.AFTER run THE QRH AND notify THE FA passenger DISPATCH AND maintain WE declare AN emergency AS A precautionarymeasure AND return TO ZZZ._ _ _ _ _ _ _ _ THE report state THE FLAP system WAS inspect PRIOR TO flight PER THE airworthinessdirective AND FOUND OK.THE report say THIS FLAP control problem IS ongoing AND HAS happen sever time TO THE report.
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,WE WERE depart ON runway _ IN lga airport WITH AN assign TO TURN TO _ degree head AFTER takeoff.I HAD fly THE AIRPLANE INTO lga airport AND THE firstofficer WAS fly THE outboundleg.AS WE turn ONTO THE runway FOR depart WE DID NOT NOTICE AN approximate _ degree head ERROR IN OUR compasssystem.AT _ feet I call THE altitude SO THAT THE firstofficer WOULD START A right TURN TO THE _ degree head.AS HE start THE TURN WE WERE give A frequency CHANGE.I look DOWN TO CHANGE THE frequency AND check IN WITH approachcontrol.WHEN I look BACK AT THE horizontalsituationindicator WE WERE ON A _ degree head.I THOUGHT THAT WE HAD complete THE TURN quick BUT DID NOT SUSPECT A problem BECAUSE EVERYTHING HAD work normal ON THE LEG BEFORE.WE WERE actual fly A _ degree head.short AFTER I check IN WITH NEW YORK approach WE WERE give A head TO FLY TO SBJ veryhighfrequencyomnidirectionalradiorange.AFTER A COUPLE OF minute approach ask OUR head AND IF WE WERE go DIRECT TO SBJ.I begin TO SUSPECT A problem WITH THE compasssystem AT THAT TIME.I inform approach THAT WE HAD A problem AND I begin TO TROUBLESHOOT WHILE THE firstofficer WAS handfly THE aircraft.WE WERE NOW AT _ feetmeansealevel.AFTER switch between OUR _ compasssystem THE problem STILL exist SO I switch TO THE directionalgyroscope MODE AND manual slave THE COMPASS TO THE wetcompass head.WHILE I WAS involve WITH THE troubleshoot THE firstofficer HAD inadvertent allow THE AIRPLANE TO climb TO _ feet.depart control ask US TO check THE altitude AND THE firstofficer immediate correct TO _ feet.AFTER THE COMPASS WAS slave TO THE CORRECT head WE WERE ABLE to navigate TO trafficpattern altitude WITHOUT ani FURTHER problem.humanperformanceconsideration THE problem THAT WE HAD ONCE AIRBORNE WERE real cause FROM NOT pay CLOSE ENOUGH attention TO THE compasssystem ON THE ground WHEN turn ONTO THE runway.WE HAD GONE onduty THAT DAY AT _ AND SHOULD HAVE BEEN land IN trafficpattern altitude AT _ BUT WE HAD BEEN delay early AND WERE JUST get AIRBORNE AT _.lga airport WAS NOT BUSY AT _ SO THAT WE WERE give AN IMMEDIATE clearance FOR takeoff.AS WE turn ON THE runway I THINK I WAS MORE involve WITH align THE AIRPLANE ON THE centerline AND transfer control OF THE aircraft TO THE firstofficer THAN check THE align OF THE COMPASS.I THINK THAT FATIGUE play A ROLE AS WELL.I HAD AWOKE AT _ TO COMMUTE OVER FOR MY TRIP.THE firstofficer live IN THE localarea BUT ALSO HAD ARISEN EARLY.AT THE TIME OF takeoff I HAD BEEN AWAKE FOR _ hour.WHILE I feel FINE IT IS NECESSARY TO BE MORE vigil AFTER be AWAKE FOR SO LONG.WE WERE ALSO LATE SO WE WERE try TO GET UNDERWAY AS quick AS POSSIBLE TO makeup SOME OF THE TIME.AGAIN IT IS import TO BE EXTRA vigil UNDER THOSE circumstance.AS FOR THE firstofficer get OFF THE assignedaltitude IT IS extreme import FOR THE pilotflying TO FLY THE aircraft WHILE THE pilotnotflying troubleshoot ani problem.WHEN WE arrive IN trafficpattern altitude I write UP THE COMPASS DISCREPANCY IN THE aircraftlogbook.WHEN WE fly THE SAME aircraft LATER IN THE TRIP I learn THAT maintain HAD FOUND THAT EVEN THOUGH THE firstofficer south COMPASS HAD fail IN THE NORMAL MODE hi FLAG WAS froze OUT OF VIEW.
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,I WAS ON depart FROM pwk airport TO rfd airport.IT WAS quit wind AND THUS TURBULENT.HOWEVER smooth AIR WAS ABOVE.AT THE VICINITY OF LAKE IN THE hill airport I decide TO climb TO approximate _ feetmeansealevel.HOWEVER AS I WAS climb I attempt TO VERIFY MY locate.BECAUSE OF THE turbulent IT WAS DIFFICULT TO READ THE CHART.EVEN THOUGH LAKE IN THE hill _ WAS AT A BASE OF _ feetmeansealevel I THOUGHT THAT PERHAPS I begin MY climb early IN THE _ feetmeansealevel RING.THUS TO AVOID FURTHER confuse AND CONFLICT I descend TO _ feetmeansealevel AN altitude THAT I know WOULD KEEP ME FREE OF obstruct AND classb AIRSPACE.I verify MY locate AND BY THAT POINT I WAS IN rfd airport AIRSPACE AND contact rfd airport approach FOR advisory.I DO NOT BELIEVE I penetrate classb AIRSPACE HOWEVER IF I DID I WAS AT altitude FOR NO long THAN _ second.UPON depart FROM pwk airport I travel northwest FOR A considerabledistance TO AVOID THE _ feetmeansealevel RING.
0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ON approach TO stl airport WE WERE clear TO descend TO _ feet AND assign A TURN TO A _ degree head AT SNYDER intersect.WITHOUT PRIOR warn UPON reach _ feet WE receive AN IMMEDIATE climb resolutionadvisory.WE comply WITH THE resolutionadvisory climb TO _ feet AND notify airtrafficcontrol.THE resolutionadvisory WAS resolve AND WE begin A descend BACK TO _ feet.AT THIS TIME airtrafficcontrol advise US THAT WE HAD miss THE assign TURN AT SNYDER.WE WERE give A TURN TO A _ degree head AND complete THE approach AND land WITHOUT INCIDENT.
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,I WAS inform THAT ON THE morn OF february _ aircraft XYZ turn BACK DUE TO LOSS OF B system hydraulicpressure QUANTITY FULL pressurize ZERO.A fault B RESERVOIR check VALVE WAS FOUND.BOTH RESERVOIR check valve WERE change WHICH fix THE problem.PRIOR TO THIS flight I perform B check jobcard _ hydraulicsystem check AND serve.DURING THIS check BOTH B PUMP CASE DRAIN filter WERE change.LEAK check AND operate OF flap yield NO problem WITH THE hydraulicsystem.THE TAXI CREW THAT TOOK THE aircraft TO THE GATE SAW NO problem EITHER.IT IS MY posit THAT THE maintain I perform HAD NO bear WHATSOEVER ON THE INCIDENT IN QUESTION.
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THE firstofficer WAS fly THE aircraft autopilot engage AND HAD program THE _ arrive TO instrumentlandingsystemrunway.LENDY _ ZNY HAD clear US TO descend TO flightlevel AND SLOW TO _ knot THEN switch US TO NEW YORK approach.NO altitude restrict TO CROSS LENDY AT flightlevel clearance issue approachcontrol clear US TO descend bywayof THE _ FOR veryhighfrequencyomnidirectionalradiorangedistancemeasuringequipment runway approach.AGAIN NO clearance TO CROSS LENDY AT flightlevel.THE firstofficer reprogram THE flightmanagementsystem BUT DID NOT reenter A HARD altitude OF flightlevel ABEAM LENDY AND I DID NOT CATCH THIS.LATER THE firstofficer TOLD ME HAD HE DID NOT FEEL WE WERE require TO CROSS LENDY AT flightlevel BECAUSE NO clearance HAD BEEN receive I RESET THE MCP TO _ feet FOR THE verticalnavigation descend THEN start TO REVIEW THE veryhighfrequencyomnidirectionalradiorange approach.I ESTIMATE WE WERE _ nauticalmile west OF LENDY AT THIS TIME AND AS I look AWAY THE aircraft WAS slow TO _ knot.WHEN I look BACK TO THE instrument I notice THAT WE HAD descend TO flightlevel.I stop THE descend AND short AFTER approachcontrol question OUR altitude.WE WERE NOW IN THE turnover LENDY AND approach TOOK US OFF THE arrive AND TOLD US TO MAINTAIN flightlevel AND HEAD _ degree FOR vector.AFTER land I initiate A CALL TO approachcontrol TO SEE WHAT THEY THOUGHT.THEY state THAT LENDY WAS A HARD flightlevel.OUR chart SAY EXPECT clearance TO CROSS AT flightlevel.be base IN NEW YORK AND ALWAYS have TO CROSS LENDY AT flightlevel IN THE PAST I WOULD HAVE stop THE descend IF I HAD see IT.supplementalinformation FROM airborneclassificationnumber _ WE WERE descend TO flightlevel BY HARTY intersect AND THEN clear TO descend TO flightlevel WITH NO MENTION OF LENDY intersect.WE WERE clear TO CROSS LENDY AT _ knot._ mile FROM LENDY WE WERE clear TO descend accord TO THE _ arrive.WE elect TO LET verticalnavigation descend THE aircraft AND WE start DOWN TO CROSS MALZZ AT _ feet.THE control call TO ASK WHY WE start OUR descend PRIOR TO LENDY.HE HAD US LEVEL AT flightlevel AND FLY A VECTOR AND cancel THE _.OUT descend start approximate _ mile FROM LENDY AND WE cross AT flightlevel.TWO item contribute TO THIS DISCREPANCY.FIRST THE flightmanagementcomputer drop flightlevel FROM LENDY intersect WHEN WE change THE approach TO veryhighfrequencyomnidirectionalradiorangedistancemeasuringequipment _.HAD WE NOT change THE approach verticalnavigation WOULD HAVE wait UNTIL AFTER LENDY TO START THE descend.SECOND WE NEVER receive A cross restrict TO CROSS LENDY AT flightlevel AND WHEN clear TO descend ON THE arrive WE SHOULD HAVE BEEN clear FROM THAT posit TO CROSS THE FIRST HARD altitude OF _ feet AT WALZZ intersect.THIS WAS clear NOT THE control south expect.AFTER land WE call NEW YORK terminalradarapproachcontrol AND THEY say THEIR understand IS THAT flightlevel AT LENDY IS A HARD cross restrict.clear THERE IS A differ between OUR publishedarrival AND WHAT NEW YORK terminalradarapproachcontrol expect.
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DURING CABIN descend check flightattendant discover passenger WITH A cellularphone attach BY CABLE TO LAPTOP COMPUTER.PHONE WAS A COMBO PHONE AND digit MUSIC play WHICH passenger HAD connect TO COMPUTER TO us it speaker.apparent THIS IS A NEW TYPE OF DEVICE WHICH IS NOT specific address IN OUR PART _ AS TO legal OF inflight us.MIGHT BE A goodidea FOR OUR technician folk TO LOOK THESE OVER AND MAKE A rule ON us AND LET US KNOW WITH A MESSAGE AS THERE WILL probable START show UP frequent.
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,I WAS operate THIS flight AT maximum grossweight WITH AN _ degree FLAP set WHICH great increase THE speed OF V1.THIS WAS _ knot AND VR WAS _ knot.DURING THE takeoff ROLL AT approximate _ knot I notice _ firetruck approach THE runway DOWNFIELD.AT _ knot THE firstofficer pilotflying call OUT THE truck.I TOLD HIM TO CONTINUE BECAUSE I WAS PRETTY SURE THAT THERE WAS A cross taxiway PAST THE END OF THE runwaythreshold.WE rotate AT _ knot AND overfly THE truck WHO WERE IN FACT ON taxiway FB SEE enclose CHART.I FEEL THAT THE tower SHOULD HAVE notify ME OF THE crossingtraffic.THIS WAS quit AN EYE open BECAUSE I COULD NOT TELL WHERE THESE truck WERE cross.HAD I NOT BEEN FAMILIAR WITH THIS airport I MAY HAVE abort THE takeoff.I THINK sign SHOULD BE place ON taxiway FB TO TELL traffic TO HOLD SHORT OF THE extend OF runway FOR departingtraffic._ _ _ _ _ _ _ _ THE report say THAT THEY clear THE _ vehicle BY AS LITTLE AS _ feet.HE say THAT SINCE THE truck WERE ON A taxiway AND NOT A serviceroad THEY SHOULD HAVE BEEN UNDER THE control OF THE tower.HE WOULD HAVE expect AN advise OR THAT THE vehicle WOULD HAVE BEEN require TO HOLD SHORT OF THE runway extend.HE recognize THAT THE tower probable expect THE aircraft TO BE MUCH high cross THE departureend.HE WAS ALSO concern THAT WHEN question THE tower THOUGHT IT WAS NO BIG DEAL AND THAT IT happen occasion..
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ON february _ WE WERE operate FROM grr airport TO mke airport.ON THE takeoff ROLL WE GOT A RWP LIGHT AND masterwarning takeoffconfign AT approximate _ knot.I WAS THE pilotflying AT THE TIME.THE firstofficer call ABORT ABORT.I conduct THE memoryitem FOR A takeoffconfign warn AIRPLANE STOP.WE clear THE activerunway AND advise airtrafficcontrol of the situate.WE FOUND THAT THE TRIM indicate TO BE OUT OF THE greenband WHICH SET OFF THE takeoffconfign warn.IT appear THAT ON takeoff ROLL I inadvertent activate THE TRIM SWITCH ON THE YOKE WHICH WOULD HAVE cause THE takeoffconfign warn.WE AGAIN complete AN AFTER land checklist AS WELL AS A taxichecklist.WE WERE AGAIN clear FOR takeoff ON runway.AT THAT TIME ANOTHER BEFORE takeoffchecklist WAS complete AND A normaltakeoff WAS DONE.INACTION ON OUR PART WAS THE fail TO CONTACT OUR DISPATCH TO ADVISE THEM OF THE reject takeoff.I FEEL THE factor THAT contribute TO THIS INCIDENT WERE THAT IT WAS OUR _ DAY onduty WITH _ standup overnight take PLACE early IN THE week FATIGUE.A train BULLETIN SHOULD BE write OF THE ADVERSE effect OF us elevate TRIM ON THE takeoff PHASE OF flight.
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ON february _ I WAS assign TO REPLACE number _ engine fuelpump ON SHIP XYZ PER engineer ORDER weather WXWX airworthinessdirective revise B PER maintain MANUAL _ AFTER install number _ engine fuelpump RAN engine AT IDLE TO LEAK check AND GET engineparameter.IDLE LEAK check WAS GOOD.proceed TO TAKE SHIP XYZ OVER TO HANGAR TO PERFORM maintenanceprocedure TEST B.maintenanceprocedure TEST B check GOOD FOUND NO OIL FUEL OR AIR leak.AFTER perform TEST B I RAN ALL _ engine TO takeoffpower TO SEE HOW number _ engine fair WITH number _ AND number _ engine AND ALSO TO LEAK check number _ engine AT takeoffpower.ALL _ engine check GOOD AT takeoffpower AND number _ engine LEAK check GOOD AT takeoffpower.bring aircraft BACK TO GATE.ALL procedure WERE perform PER maintain MANUAL.check ALL part us PER illustratedpartscatalog.I WOULD JUST LIKE TO RESTATE THAT I WENT BEYOND WHAT THE maintain procedure TEST B say AND TOOK number _ engine TO takeoffpower TO PERFORM A LEAK check TO DOUBLE check AND MAKE SURE THERE WAS NOTHING WRONG._ _ _ _ _ _ _ _ THE report state THE inflightshutdown OF number _ engine FOR LOSS OF oilpressure AND QUANTITY WAS cause BY AN INCORRECT o ring SEAL install ON THE PUMP DRIVE SPLINE.THE report say THE SEAL WAS install IN THE fuelpump replace KIT AND appear TO BE THE CORRECT SEAL.THE report say THE oilleak DID NOT APPEAR ON THE IDLE RUN AND highpower RUN AFTER install.
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THE flight WAS AN instrumentflightrulesflight IN visualmeteorologicalconditions FROM dpa airport TO LAF.I receive MY clearance FROM dpa airport clearancedelivery.AS THE rout WAS complete differ FROM WHAT I HAD file I ask THE control TO REPEAT IT.THE control repeat ONLY THE rout OF flightinformation OF THE clearance.I readback THE rout TO THE control BUT omit THE remain OF THE clearancealtitude departurefrequency squawkcode ETC.THE control reply READBACK CORRECT.BEFORE takeoff THE control issue A NEW departurefrequency AND I confirm THE transpondercode.I DID NOT CONFIRM THE altitude I WAS suppose TO climb AND MAINTAIN WHICH I THOUGHT WAS _ feetmeansealevel.I WAS clear FOR takeoff AND TOLD TO TURN right head _ degree.AFTER takeoff I WAS TOLD TO CONTACT CHICAGO depart.MY safetypilot contact depart AND report climb THROUGH _ feet FOR _ feet.THE control acknowledge radarcontact BUT say NOTHING OF THE altitude MY safetypilot report WE WERE climb TO.WE continue ON head _ degree AND continue TO climb.AT ABOUT _ feetmeansealevel depart ask WHAT altitude I WAS climb TO AND WHO assign _ feet.I STILL DO NOT KNOW WHAT altitude I WAS origin assign.THIS COULD HAVE BEEN prevent BY clearancedelivery ask ME TO READ THE ENTIRE clearanceback BY CHICAGO depart confirm MY altitudeassignment OR MOST important BY MY ask ani OF THE control TO CONFIRM MY altitudeclearance IN SPITE OF embarrass.
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,depart sjc airport us ALTAM _ depart.clearancedelivery HAD give US A _ knot speed restrict.I TOOK THE clearance AND share IT WITH THE firstofficer.AS pilotflying AFTER level AT _ feet I allow THE PLANE TO ACCELERATE TO _ knot BEFORE BAY approach remind US OF THE speedlimit WHEREUPON I prompt slow DOWN.PERHAPS A well place post it NOTE WOULD HAVE help REMIND US.ALSO be IN THE _ hour OF A _ hour dutyday ON THE HOMEBOUND LEG MAY HAVE contribute TO OUR complacent.
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dfw airport deice procedure ETAL cause DELAY.flight begin WITH A maintain DELAY DUE TO item FOUND ON THE origin preflightinspection.aircraft HAD BEEN IN dfw airport SINCE ABOUT _ AND OUR flight WAS TO DEPART AT _.THIS aircraft HAD A previous write UP ITEM OF AN inoperativeauxiliarypowerunit airload control VALVE SO THE auxiliarypowerunit COULD NOT BE us FOR HEAT.certain SOMEONE SHOULD HAVE BEEN AWARE OF THIS AND HAD THE aircraft setup WITH externalair PRIOR TO OUR arrive IN ORDER TO PROVIDE A comfort environ FOR OUR custom.THE outsideairtemperature WAS _ degree F AND THE CABIN WAS LIKE AN ICEBOX DUE TO THE aircraft be cold soak.THE firstofficer call RAMP control FOR HEAT BUT IT DIDN T GET hook UP UNTIL approximate _ minute PRIOR TO schedule depart.THE CABIN final GOT UP TO _ degree F JUST PRIOR TO powerback WITH EVERYONE ALREADY IN THEIR seat AND shiver FOR sometime.THE _ maintain discrepancy FOUND DURING THE preflightinspection WERE staticwick miss DEFERRABLE ITEM AND A STALL indicationproblem no goitem.SHOULDN T THESE _ item HAVE BEEN FOUND DURING THE require OVERNIGHT maintenanceinspection.WE end UP WITH ONLY A _ minute DELAY DUE TO THE maintenanceitem BECAUSE OF A VERY CONSCIENTIOUS mechanic WHO real hustle TO FIND THE CAUSE OF THE STALL indicationproblem AND WAS ABLE TO REPAIR IT IN GOOD TIME SINCE HE DID NOT HAVE TO REPLACE THE STALL VANE AS WAS origin THOUGHT TO BE NECESSARY.IF THAT HAD BEEN THE CASE WE WOULD HAVE BEEN delay AT LEAST _ addition minute AFTER THE PART WOULD HAVE arrive FROM THE HANGAR OR store.NOW TO THE deice SIT.THE weathercondition AT THE TIME OUR arrive AT THE aircraft GATE WERE clearsky VERY DRY NOT VISIBLE MOISTURE TO BE see ANYWHERE AND VERY COLD.THE firstofficer discover THAT THE aircraft HAD AN accumulate OF FROST cover THE BOTTOM AND THE TOP OF THE wing BUT NOTHING ON THE FUSELAGE.I AM assume THAT THE aircraft CAME IN THAT WAY AT _ OR THERE COULD HAVE BEEN SOME addition MOISTURE accumulate AFTER arrive IF MOISTURE WAS IN THE AIR OR FROM THE COLD FUEL.fuel FOR OUR flight HAD NOT begin AT THE TIME THE WALKAROUND WAS accomplish.THIS aircraft WOULD ONLY NEED A TYPE I wash down OF THE wing AND possible THE TAIL.IN ORDER TO SAVE TIME WHY COULDN T THIS HAVE BEEN DONE early IN THE morn PRIOR TO OUR arrive FROM hou airport AS THEY DO AT OTHER station WHEN THERE IS obvious NO NEED FOR precipitate concern AFTER takeoff AND HO HOLDOVER time need.THE firstofficer advise RAMP control THAT WE need TO BE deice AND THEY state THAT WE SHOULD PROCEED TO THE deice SPOT AFTER THE powerback AND FLASH THE light TWICE.I HAD TO FLASH THE light ABOUT _ time BECAUSE EVERYONE HAD THEIR headsdown preoccupy WITH SOMETHING ELSE AND DIDN T NOTICE US UNTIL WE WERE THERE.THE certify DEICER plug INTO THE aircraft AND TOLD ME TO PREPARE THE aircraft FOR deice.THE auxiliarypowerunit WAS ALREADY OFF SINCE IT WAS inoperative SO I JUST turn OFF THE pack.I TOLD HIM WE WERE prepare AND HE state THAT WE MUST shutdown THE engine.I ask WHY WE HAD TO DO THAT AS IT IS NOT require ani OTHER PLACE THAT I HAVE BEEN deice OFF THE GATE EXCEPT probable AT dfw airport AND SINCE IT HAS BEEN SO LONG SINCE I HAVE BEEN STUCK OVER THERE I DON T REMEMBER.HE say THAT IS THE POLICY AT dfw airport FOR safe.seem RATHER ODD THAT IT DOESN T SEEM TO BE A safetyissue AT NUMEROUS OTHER place WHERE I AM require TO BE OFF GATE FOR deice.ANYWAY I advise HIM OF THE auxiliarypowerunit problem AND state THAT I WOULD ONLY shutdown on AT A TIME AND THEY COULD DEICE on SIDE AT A TIME.I ALSO explain TO HIM THAT I WAS NOT try TO GIVE HIM A hardtime THAT I WAS JUST concern ABOUT OUR ALREADY delay passenger ON AN obvious beauty SATURDAY WITH NO OTHER traffic VISIBLE TO THEM THE addition WEAR AND TEAR ON THE engine AND THE blowback FROM A crossbleed START.WHILE THEY WERE deice I call RAMP control AND ask IF A deice supervise WAS avail.HE state THAT NO on THERE know ANYTHING ABOUT deice AND TO CALL THE MOD.I call THE MOD AND HE.
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ON february _ OUR flight depart phx airport AS flight XXX BOUND FOR sjc airport.takeoff TIME FROM phx airport WAS AT _.THE departurestandardinstrumentdeparture fly WAS THE BXK _ BUCKEYE _.AT approximate _ mile east OF THE PXR collocate veryhighfrequencyomnidirectionalradiorange and tacticalairnavigation depart control initiate radarvector AND OUR altitudeclearance WAS initial TO flightlevel.AFTER A SECOND head CHANGE issue BY airtrafficcontrol OUR altitudeclearance WAS change TO _ feet AND WE WERE advise OF lightaircraft traffic AT OUR _ o'clock posit.WE visual search FOR THE traffic AND WERE UNABLE TO ACQUIRE IT visual HOWEVER DID HAVE THE TARGET ON trafficalertandcollisionavoidancesystem _.TARGET WAS depict AS A HOLLOW DIAMOND AND indicate TO BE _ feet ABOVE OUR altitude WE WERE THEN issue A clearance TO DIRECT THE BXK veryhighfrequencyomnidirectionalradiorange WITH AN altitudeclearance TO _ feet.AT THIS TIME OUR aircraft WAS climb THROUGH _ feet.AT approximate _ feet OUR trafficalertandcollisionavoidancesystem _ traffic present change FROM HOLLOW DIAMOND TO SOLID DIAMOND THEN sudden TO RED SOLID SQUARE.WE receive AN audio resolutionadvisory TO descend AND comply WITH THE advise.TARGET WAS STILL NOT IN SIGHT WE descend TO approximate _ feet.IN A descend right TURN TOWARD THE BXK veryhighfrequencyomnidirectionalradiorange AND acquire THE TARGET visual _ WAY THROUGH THE TURN _ feet ABOVE OUR altitude AND _ mile horizontalseparation airtrafficcontrol WAS advise THAT WE HAD AN resolutionadvisory AND WE WERE comply WITH THE advise.airtrafficcontrol acknowledge OUR transmit.AFTER WE determine visual THAT THE trafficconflict WAS NO long A FACTOR WE initiate OUR climb BACK TO _ feet advise airtrafficcontrol AND proceed TO destinate WITHOUT FURTHER INCIDENT.
